,Year,lon,Lat
7042,1991-01-01,-3.927145,57.781474
7043,2014-01-01,-2.72,57.17
7044,2018-01-01,-3.55,56.75
7046,2014-01-01,-3.69,57.15
7048,1995-01-01,-4.45,57.32
7049,1935-01-01,-5.558428,57.175284
7052,1997-01-01,-3.94,56.72
7053,2016-01-01,-5.12,56.22
7054,2013-01-01,-2.71,57.18
7056,2021-01-01,-3.652795,55.23799
7057,1980-01-01,-5.342739,57.626178
7058,2018-01-01,-4.323431,55.946095
7059,2002-01-01,-5.22,58.24
7060,2007-01-01,-2.45,57.12
7062,1991-01-01,-3.927145,57.781474
7063,2014-01-01,-2.72,57.17
7064,2018-01-01,-3.55,56.75
7066,2014-01-01,-3.69,57.15
7068,1995-01-01,-4.45,57.32
7069,1935-01-01,-5.558428,57.175284
7070,2007-01-01,-2.45,57.12
7072,1991-01-01,-3.927145,57.781474
7073,2014-01-01,-2.72,57.17
7074,2018-01-01,-3.55,56.75
7076,2014-01-01,-3.69,57.15
7078,1995-01-01,-4.45,57.32
7079,1935-01-01,-5.558428,57.175284
7080,2007-01-01,-2.45,57.12
7082,1991-01-01,-3.927145,57.781474
7083,2014-01-01,-2.72,57.17
7084,2018-01-01,-3.55,56.75
7086,2014-01-01,-3.69,57.15
7088,1995-01-01,-4.45,57.32
7089,1935-01-01,-5.558428,57.175284
7092,1997-01-01,-3.94,56.72
7093,2016-01-01,-5.12,56.22
7094,2013-01-01,-2.71,57.18
7096,2021-01-01,-3.652795,55.23799
7097,1980-01-01,-5.342739,57.626178
7098,2018-01-01,-4.323431,55.946095
7099,2002-01-01,-5.22,58.24
7102,1997-01-01,-3.94,56.72
7103,2016-01-01,-5.12,56.22
7104,2013-01-01,-2.71,57.18
7106,2021-01-01,-3.652795,55.23799
7107,1980-01-01,-5.342739,57.626178
7108,2018-01-01,-4.323431,55.946095
7109,2002-01-01,-5.22,58.24
7110,2007-01-01,-2.45,57.12
7112,1991-01-01,-3.927145,57.781474
7113,2014-01-01,-2.72,57.17
7114,2018-01-01,-3.55,56.75
7116,2014-01-01,-3.69,57.15
7118,1995-01-01,-4.45,57.32
7119,1935-01-01,-5.558428,57.175284
7122,1997-01-01,-3.94,56.72
7123,2016-01-01,-5.12,56.22
7124,2013-01-01,-2.71,57.18
7126,2021-01-01,-3.652795,55.23799
7127,1980-01-01,-5.342739,57.626178
7128,2018-01-01,-4.323431,55.946095
7129,2002-01-01,-5.22,58.24
7132,1997-01-01,-3.94,56.72
7133,2016-01-01,-5.12,56.22
7134,2013-01-01,-2.71,57.18
7136,2021-01-01,-3.652795,55.23799
7137,1980-01-01,-5.342739,57.626178
7138,2018-01-01,-4.323431,55.946095
7139,2002-01-01,-5.22,58.24
7141,2012-01-01,-2.68,57.61
7144,2013-01-01,-3.18,56.88
7145,2015-01-01,-3.79,57.25
7146,2012-01-01,-2.52,57.03
7149,2013-01-01,-3.32,56.99
7150,2007-01-01,-2.45,57.12
7152,1991-01-01,-3.927145,57.781474
7153,2014-01-01,-2.72,57.17
7154,2018-01-01,-3.55,56.75
7156,2014-01-01,-3.69,57.15
7158,1995-01-01,-4.45,57.32
7159,1935-01-01,-5.558428,57.175284
7162,2016-01-01,-4.57,55.04
7163,1994-01-01,-4.26,57.55
7164,1997-01-01,-5.28,58.16
7165,1925-01-01,-5.426637,57.538532
7168,2016-01-01,-2.42,57.03
7169,2006-01-01,-4.18,57.64
7170,2007-01-01,-2.45,57.12
7172,1991-01-01,-3.927145,57.781474
7173,2014-01-01,-2.72,57.17
7174,2018-01-01,-3.55,56.75
7176,2014-01-01,-3.69,57.15
7178,1995-01-01,-4.45,57.32
7179,1935-01-01,-5.558428,57.175284
7180,2007-01-01,-2.45,57.12
7182,1991-01-01,-3.927145,57.781474
7183,2014-01-01,-2.72,57.17
7184,2018-01-01,-3.55,56.75
7186,2014-01-01,-3.69,57.15
7188,1995-01-01,-4.45,57.32
7189,1935-01-01,-5.558428,57.175284
7190,2007-01-01,-2.45,57.12
7192,1991-01-01,-3.927145,57.781474
7193,2014-01-01,-2.72,57.17
7194,2018-01-01,-3.55,56.75
7196,2014-01-01,-3.69,57.15
7198,1995-01-01,-4.45,57.32
7199,1935-01-01,-5.558428,57.175284
7200,2007-01-01,-2.45,57.12
7202,1991-01-01,-3.927145,57.781474
7203,2014-01-01,-2.72,57.17
7204,2018-01-01,-3.55,56.75
7206,2014-01-01,-3.69,57.15
7208,1995-01-01,-4.45,57.32
7209,1935-01-01,-5.558428,57.175284
7210,2007-01-01,-2.45,57.12
7212,1991-01-01,-3.927145,57.781474
7213,2014-01-01,-2.72,57.17
7214,2018-01-01,-3.55,56.75
7216,2014-01-01,-3.69,57.15
7218,1995-01-01,-4.45,57.32
7219,1935-01-01,-5.558428,57.175284
7222,1997-01-01,-3.94,56.72
7223,2016-01-01,-5.12,56.22
7224,2013-01-01,-2.71,57.18
7226,2021-01-01,-3.652795,55.23799
7227,1980-01-01,-5.342739,57.626178
7228,2018-01-01,-4.323431,55.946095
7229,2002-01-01,-5.22,58.24
7232,1997-01-01,-3.94,56.72
7233,2016-01-01,-5.12,56.22
7234,2013-01-01,-2.71,57.18
7236,2021-01-01,-3.652795,55.23799
7237,1980-01-01,-5.342739,57.626178
7238,2018-01-01,-4.323431,55.946095
7239,2002-01-01,-5.22,58.24
7242,1997-01-01,-3.94,56.72
7243,2016-01-01,-5.12,56.22
7244,2013-01-01,-2.71,57.18
7246,2021-01-01,-3.652795,55.23799
7247,1980-01-01,-5.342739,57.626178
7248,2018-01-01,-4.323431,55.946095
7249,2002-01-01,-5.22,58.24
7250,2007-01-01,-2.45,57.12
7252,1991-01-01,-3.927145,57.781474
7253,2014-01-01,-2.72,57.17
7254,2018-01-01,-3.55,56.75
7256,2014-01-01,-3.69,57.15
7258,1995-01-01,-4.45,57.32
7259,1935-01-01,-5.558428,57.175284
7260,2007-01-01,-2.45,57.12
7262,1991-01-01,-3.927145,57.781474
7263,2014-01-01,-2.72,57.17
7264,2018-01-01,-3.55,56.75
7266,2014-01-01,-3.69,57.15
7268,1995-01-01,-4.45,57.32
7269,1935-01-01,-5.558428,57.175284
7270,2007-01-01,-2.45,57.12
7272,1991-01-01,-3.927145,57.781474
7273,2014-01-01,-2.72,57.17
7274,2018-01-01,-3.55,56.75
7276,2014-01-01,-3.69,57.15
7278,1995-01-01,-4.45,57.32
7279,1935-01-01,-5.558428,57.175284
7282,1997-01-01,-3.94,56.72
7283,2016-01-01,-5.12,56.22
7284,2013-01-01,-2.71,57.18
7286,2021-01-01,-3.652795,55.23799
7287,1980-01-01,-5.342739,57.626178
7288,2018-01-01,-4.323431,55.946095
7289,2002-01-01,-5.22,58.24
7291,2014-01-01,-3.85,57.2
7292,2021-01-01,-4.33425,56.125639
7293,2004-01-01,-5.74,57.26
7294,2014-01-01,-2.43,57.11
7297,2018-01-01,-5.46,56.3
7302,1997-01-01,-3.94,56.72
7303,2016-01-01,-5.12,56.22
7304,2013-01-01,-2.71,57.18
7306,2021-01-01,-3.652795,55.23799
7307,1980-01-01,-5.342739,57.626178
7308,2018-01-01,-4.323431,55.946095
7309,2002-01-01,-5.22,58.24
7312,1997-01-01,-3.94,56.72
7313,2016-01-01,-5.12,56.22
7314,2013-01-01,-2.71,57.18
7316,2021-01-01,-3.652795,55.23799
7317,1980-01-01,-5.342739,57.626178
7318,2018-01-01,-4.323431,55.946095
7319,2002-01-01,-5.22,58.24
7322,1997-01-01,-3.94,56.72
7323,2016-01-01,-5.12,56.22
7324,2013-01-01,-2.71,57.18
7326,2021-01-01,-3.652795,55.23799
7327,1980-01-01,-5.342739,57.626178
7328,2018-01-01,-4.323431,55.946095
7329,2002-01-01,-5.22,58.24
7330,2007-01-01,-2.45,57.12
7332,1991-01-01,-3.927145,57.781474
7333,2014-01-01,-2.72,57.17
7334,2018-01-01,-3.55,56.75
7336,2014-01-01,-3.69,57.15
7338,1995-01-01,-4.45,57.32
7339,1935-01-01,-5.558428,57.175284
7342,1997-01-01,-3.94,56.72
7343,2016-01-01,-5.12,56.22
7344,2013-01-01,-2.71,57.18
7346,2021-01-01,-3.652795,55.23799
7347,1980-01-01,-5.342739,57.626178
7348,2018-01-01,-4.323431,55.946095
7349,2002-01-01,-5.22,58.24
7350,2007-01-01,-2.45,57.12
7352,1991-01-01,-3.927145,57.781474
7353,2014-01-01,-2.72,57.17
7354,2018-01-01,-3.55,56.75
7356,2014-01-01,-3.69,57.15
7358,1995-01-01,-4.45,57.32
7359,1935-01-01,-5.558428,57.175284
7360,2007-01-01,-2.45,57.12
7362,1991-01-01,-3.927145,57.781474
7363,2014-01-01,-2.72,57.17
7364,2018-01-01,-3.55,56.75
7366,2014-01-01,-3.69,57.15
7368,1995-01-01,-4.45,57.32
7369,1935-01-01,-5.558428,57.175284
7372,1997-01-01,-3.94,56.72
7373,2016-01-01,-5.12,56.22
7374,2013-01-01,-2.71,57.18
7376,2021-01-01,-3.652795,55.23799
7377,1980-01-01,-5.342739,57.626178
7378,2018-01-01,-4.323431,55.946095
7379,2002-01-01,-5.22,58.24
7380,2007-01-01,-2.45,57.12
7382,1991-01-01,-3.927145,57.781474
7383,2014-01-01,-2.72,57.17
7384,2018-01-01,-3.55,56.75
7386,2014-01-01,-3.69,57.15
7388,1995-01-01,-4.45,57.32
7389,1935-01-01,-5.558428,57.175284
7392,1997-01-01,-3.94,56.72
7393,2016-01-01,-5.12,56.22
7394,2013-01-01,-2.71,57.18
7396,2021-01-01,-3.652795,55.23799
7397,1980-01-01,-5.342739,57.626178
7398,2018-01-01,-4.323431,55.946095
7399,2002-01-01,-5.22,58.24
7402,1997-01-01,-3.94,56.72
7403,2016-01-01,-5.12,56.22
7404,2013-01-01,-2.71,57.18
7406,2021-01-01,-3.652795,55.23799
7407,1980-01-01,-5.342739,57.626178
7408,2018-01-01,-4.323431,55.946095
7409,2002-01-01,-5.22,58.24
7411,2012-01-01,-2.68,57.61
7414,2013-01-01,-3.18,56.88
7415,2015-01-01,-3.79,57.25
7416,2012-01-01,-2.52,57.03
7419,2013-01-01,-3.32,56.99
7420,2007-01-01,-2.45,57.12
7422,1991-01-01,-3.927145,57.781474
7423,2014-01-01,-2.72,57.17
7424,2018-01-01,-3.55,56.75
7426,2014-01-01,-3.69,57.15
7428,1995-01-01,-4.45,57.32
7429,1935-01-01,-5.558428,57.175284
7430,2007-01-01,-2.45,57.12
7432,1991-01-01,-3.927145,57.781474
7433,2014-01-01,-2.72,57.17
7434,2018-01-01,-3.55,56.75
7436,2014-01-01,-3.69,57.15
7438,1995-01-01,-4.45,57.32
7439,1935-01-01,-5.558428,57.175284
7441,2012-01-01,-2.68,57.61
7444,2013-01-01,-3.18,56.88
7445,2015-01-01,-3.79,57.25
7446,2012-01-01,-2.52,57.03
7449,2013-01-01,-3.32,56.99
7450,2007-01-01,-2.45,57.12
7452,1991-01-01,-3.927145,57.781474
7453,2014-01-01,-2.72,57.17
7454,2018-01-01,-3.55,56.75
7456,2014-01-01,-3.69,57.15
7458,1995-01-01,-4.45,57.32
7459,1935-01-01,-5.558428,57.175284
7462,1997-01-01,-3.94,56.72
7463,2016-01-01,-5.12,56.22
7464,2013-01-01,-2.71,57.18
7466,2021-01-01,-3.652795,55.23799
7467,1980-01-01,-5.342739,57.626178
7468,2018-01-01,-4.323431,55.946095
7469,2002-01-01,-5.22,58.24
7471,2012-01-01,-2.68,57.61
7474,2013-01-01,-3.18,56.88
7475,2015-01-01,-3.79,57.25
7476,2012-01-01,-2.52,57.03
7479,2013-01-01,-3.32,56.99
7481,2012-01-01,-2.68,57.61
7484,2013-01-01,-3.18,56.88
7485,2015-01-01,-3.79,57.25
7486,2012-01-01,-2.52,57.03
7489,2013-01-01,-3.32,56.99
7492,1997-01-01,-3.94,56.72
7493,2016-01-01,-5.12,56.22
7494,2013-01-01,-2.71,57.18
7496,2021-01-01,-3.652795,55.23799
7497,1980-01-01,-5.342739,57.626178
7498,2018-01-01,-4.323431,55.946095
7499,2002-01-01,-5.22,58.24
7500,2007-01-01,-2.45,57.12
7502,1991-01-01,-3.927145,57.781474
7503,2014-01-01,-2.72,57.17
7504,2018-01-01,-3.55,56.75
7506,2014-01-01,-3.69,57.15
7508,1995-01-01,-4.45,57.32
7509,1935-01-01,-5.558428,57.175284
7510,2007-01-01,-2.45,57.12
7512,1991-01-01,-3.927145,57.781474
7513,2014-01-01,-2.72,57.17
7514,2018-01-01,-3.55,56.75
7516,2014-01-01,-3.69,57.15
7518,1995-01-01,-4.45,57.32
7519,1935-01-01,-5.558428,57.175284
7520,2007-01-01,-2.45,57.12
7522,1991-01-01,-3.927145,57.781474
7523,2014-01-01,-2.72,57.17
7524,2018-01-01,-3.55,56.75
7526,2014-01-01,-3.69,57.15
7528,1995-01-01,-4.45,57.32
7529,1935-01-01,-5.558428,57.175284
7530,2007-01-01,-2.45,57.12
7532,1991-01-01,-3.927145,57.781474
7533,2014-01-01,-2.72,57.17
7534,2018-01-01,-3.55,56.75
7536,2014-01-01,-3.69,57.15
7538,1995-01-01,-4.45,57.32
7539,1935-01-01,-5.558428,57.175284
7540,2007-01-01,-2.45,57.12
7542,1991-01-01,-3.927145,57.781474
7543,2014-01-01,-2.72,57.17
7544,2018-01-01,-3.55,56.75
7546,2014-01-01,-3.69,57.15
7548,1995-01-01,-4.45,57.32
7549,1935-01-01,-5.558428,57.175284
7551,2014-01-01,-3.85,57.2
7552,2021-01-01,-4.33425,56.125639
7553,2004-01-01,-5.74,57.26
7554,2014-01-01,-2.43,57.11
7557,2018-01-01,-5.46,56.3
7562,1997-01-01,-3.94,56.72
7563,2016-01-01,-5.12,56.22
7564,2013-01-01,-2.71,57.18
7566,2021-01-01,-3.652795,55.23799
7567,1980-01-01,-5.342739,57.626178
7568,2018-01-01,-4.323431,55.946095
7569,2002-01-01,-5.22,58.24
7570,2007-01-01,-2.45,57.12
7572,1991-01-01,-3.927145,57.781474
7573,2014-01-01,-2.72,57.17
7574,2018-01-01,-3.55,56.75
7576,2014-01-01,-3.69,57.15
7578,1995-01-01,-4.45,57.32
7579,1935-01-01,-5.558428,57.175284
7582,1997-01-01,-3.94,56.72
7583,2016-01-01,-5.12,56.22
7584,2013-01-01,-2.71,57.18
7586,2021-01-01,-3.652795,55.23799
7587,1980-01-01,-5.342739,57.626178
7588,2018-01-01,-4.323431,55.946095
7589,2002-01-01,-5.22,58.24
7592,1997-01-01,-3.94,56.72
7593,2016-01-01,-5.12,56.22
7594,2013-01-01,-2.71,57.18
7596,2021-01-01,-3.652795,55.23799
7597,1980-01-01,-5.342739,57.626178
7598,2018-01-01,-4.323431,55.946095
7599,2002-01-01,-5.22,58.24
7602,1997-01-01,-3.94,56.72
7603,2016-01-01,-5.12,56.22
7604,2013-01-01,-2.71,57.18
7606,2021-01-01,-3.652795,55.23799
7607,1980-01-01,-5.342739,57.626178
7608,2018-01-01,-4.323431,55.946095
7609,2002-01-01,-5.22,58.24
7611,2012-01-01,-2.68,57.61
7614,2013-01-01,-3.18,56.88
7615,2015-01-01,-3.79,57.25
7616,2012-01-01,-2.52,57.03
7619,2013-01-01,-3.32,56.99
7620,2007-01-01,-2.45,57.12
7622,1991-01-01,-3.927145,57.781474
7623,2014-01-01,-2.72,57.17
7624,2018-01-01,-3.55,56.75
7626,2014-01-01,-3.69,57.15
7628,1995-01-01,-4.45,57.32
7629,1935-01-01,-5.558428,57.175284
7630,2007-01-01,-2.45,57.12
7632,1991-01-01,-3.927145,57.781474
7633,2014-01-01,-2.72,57.17
7634,2018-01-01,-3.55,56.75
7636,2014-01-01,-3.69,57.15
7638,1995-01-01,-4.45,57.32
7639,1935-01-01,-5.558428,57.175284
7642,1997-01-01,-3.94,56.72
7643,2016-01-01,-5.12,56.22
7644,2013-01-01,-2.71,57.18
7646,2021-01-01,-3.652795,55.23799
7647,1980-01-01,-5.342739,57.626178
7648,2018-01-01,-4.323431,55.946095
7649,2002-01-01,-5.22,58.24
7650,2007-01-01,-2.45,57.12
7652,1991-01-01,-3.927145,57.781474
7653,2014-01-01,-2.72,57.17
7654,2018-01-01,-3.55,56.75
7656,2014-01-01,-3.69,57.15
7658,1995-01-01,-4.45,57.32
7659,1935-01-01,-5.558428,57.175284
7660,2007-01-01,-2.45,57.12
7662,1991-01-01,-3.927145,57.781474
7663,2014-01-01,-2.72,57.17
7664,2018-01-01,-3.55,56.75
7666,2014-01-01,-3.69,57.15
7668,1995-01-01,-4.45,57.32
7669,1935-01-01,-5.558428,57.175284
7670,2007-01-01,-2.45,57.12
7672,1991-01-01,-3.927145,57.781474
7673,2014-01-01,-2.72,57.17
7674,2018-01-01,-3.55,56.75
7676,2014-01-01,-3.69,57.15
7678,1995-01-01,-4.45,57.32
7679,1935-01-01,-5.558428,57.175284
7681,2014-01-01,-3.85,57.2
7682,2021-01-01,-4.33425,56.125639
7683,2004-01-01,-5.74,57.26
7684,2014-01-01,-2.43,57.11
7687,2018-01-01,-5.46,56.3
7690,2007-01-01,-2.45,57.12
7692,1991-01-01,-3.927145,57.781474
7693,2014-01-01,-2.72,57.17
7694,2018-01-01,-3.55,56.75
7696,2014-01-01,-3.69,57.15
7698,1995-01-01,-4.45,57.32
7699,1935-01-01,-5.558428,57.175284
7702,1997-01-01,-3.94,56.72
7703,2016-01-01,-5.12,56.22
7704,2013-01-01,-2.71,57.18
7706,2021-01-01,-3.652795,55.23799
7707,1980-01-01,-5.342739,57.626178
7708,2018-01-01,-4.323431,55.946095
7709,2002-01-01,-5.22,58.24
7710,2007-01-01,-2.45,57.12
7712,1991-01-01,-3.927145,57.781474
7713,2014-01-01,-2.72,57.17
7714,2018-01-01,-3.55,56.75
7716,2014-01-01,-3.69,57.15
7718,1995-01-01,-4.45,57.32
7719,1935-01-01,-5.558428,57.175284
7722,1997-01-01,-3.94,56.72
7723,2016-01-01,-5.12,56.22
7724,2013-01-01,-2.71,57.18
7726,2021-01-01,-3.652795,55.23799
7727,1980-01-01,-5.342739,57.626178
7728,2018-01-01,-4.323431,55.946095
7729,2002-01-01,-5.22,58.24
7730,2007-01-01,-2.45,57.12
7732,1991-01-01,-3.927145,57.781474
7733,2014-01-01,-2.72,57.17
7734,2018-01-01,-3.55,56.75
7736,2014-01-01,-3.69,57.15
7738,1995-01-01,-4.45,57.32
7739,1935-01-01,-5.558428,57.175284
7740,2007-01-01,-2.45,57.12
7742,1991-01-01,-3.927145,57.781474
7743,2014-01-01,-2.72,57.17
7744,2018-01-01,-3.55,56.75
7746,2014-01-01,-3.69,57.15
7748,1995-01-01,-4.45,57.32
7749,1935-01-01,-5.558428,57.175284
7750,2007-01-01,-2.45,57.12
7752,1991-01-01,-3.927145,57.781474
7753,2014-01-01,-2.72,57.17
7754,2018-01-01,-3.55,56.75
7756,2014-01-01,-3.69,57.15
7758,1995-01-01,-4.45,57.32
7759,1935-01-01,-5.558428,57.175284
7761,2014-01-01,-3.85,57.2
7762,2021-01-01,-4.33425,56.125639
7763,2004-01-01,-5.74,57.26
7764,2014-01-01,-2.43,57.11
7767,2018-01-01,-5.46,56.3
7770,2007-01-01,-2.45,57.12
7772,1991-01-01,-3.927145,57.781474
7773,2014-01-01,-2.72,57.17
7774,2018-01-01,-3.55,56.75
7776,2014-01-01,-3.69,57.15
7778,1995-01-01,-4.45,57.32
7779,1935-01-01,-5.558428,57.175284
7780,2007-01-01,-2.45,57.12
7782,1991-01-01,-3.927145,57.781474
7783,2014-01-01,-2.72,57.17
7784,2018-01-01,-3.55,56.75
7786,2014-01-01,-3.69,57.15
7788,1995-01-01,-4.45,57.32
7789,1935-01-01,-5.558428,57.175284
7792,1997-01-01,-3.94,56.72
7793,2016-01-01,-5.12,56.22
7794,2013-01-01,-2.71,57.18
7796,2021-01-01,-3.652795,55.23799
7797,1980-01-01,-5.342739,57.626178
7798,2018-01-01,-4.323431,55.946095
7799,2002-01-01,-5.22,58.24
7800,2007-01-01,-2.45,57.12
7802,1991-01-01,-3.927145,57.781474
7803,2014-01-01,-2.72,57.17
7804,2018-01-01,-3.55,56.75
7806,2014-01-01,-3.69,57.15
7808,1995-01-01,-4.45,57.32
7809,1935-01-01,-5.558428,57.175284
7812,1997-01-01,-3.94,56.72
7813,2016-01-01,-5.12,56.22
7814,2013-01-01,-2.71,57.18
7816,2021-01-01,-3.652795,55.23799
7817,1980-01-01,-5.342739,57.626178
7818,2018-01-01,-4.323431,55.946095
7819,2002-01-01,-5.22,58.24
7820,2007-01-01,-2.45,57.12
7822,1991-01-01,-3.927145,57.781474
7823,2014-01-01,-2.72,57.17
7824,2018-01-01,-3.55,56.75
7826,2014-01-01,-3.69,57.15
7828,1995-01-01,-4.45,57.32
7829,1935-01-01,-5.558428,57.175284
7830,2007-01-01,-2.45,57.12
7832,1991-01-01,-3.927145,57.781474
7833,2014-01-01,-2.72,57.17
7834,2018-01-01,-3.55,56.75
7836,2014-01-01,-3.69,57.15
7838,1995-01-01,-4.45,57.32
7839,1935-01-01,-5.558428,57.175284
7842,1997-01-01,-3.94,56.72
7843,2016-01-01,-5.12,56.22
7844,2013-01-01,-2.71,57.18
7846,2021-01-01,-3.652795,55.23799
7847,1980-01-01,-5.342739,57.626178
7848,2018-01-01,-4.323431,55.946095
7849,2002-01-01,-5.22,58.24
7850,2007-01-01,-2.45,57.12
7852,1991-01-01,-3.927145,57.781474
7853,2014-01-01,-2.72,57.17
7854,2018-01-01,-3.55,56.75
7856,2014-01-01,-3.69,57.15
7858,1995-01-01,-4.45,57.32
7859,1935-01-01,-5.558428,57.175284
7860,2007-01-01,-2.45,57.12
7862,1991-01-01,-3.927145,57.781474
7863,2014-01-01,-2.72,57.17
7864,2018-01-01,-3.55,56.75
7866,2014-01-01,-3.69,57.15
7868,1995-01-01,-4.45,57.32
7869,1935-01-01,-5.558428,57.175284
7870,2007-01-01,-2.45,57.12
7872,1991-01-01,-3.927145,57.781474
7873,2014-01-01,-2.72,57.17
7874,2018-01-01,-3.55,56.75
7876,2014-01-01,-3.69,57.15
7878,1995-01-01,-4.45,57.32
7879,1935-01-01,-5.558428,57.175284
7881,2014-01-01,-3.85,57.2
7882,2021-01-01,-4.33425,56.125639
7883,2004-01-01,-5.74,57.26
7884,2014-01-01,-2.43,57.11
7887,2018-01-01,-5.46,56.3
7892,1997-01-01,-3.94,56.72
7893,2016-01-01,-5.12,56.22
7894,2013-01-01,-2.71,57.18
7896,2021-01-01,-3.652795,55.23799
7897,1980-01-01,-5.342739,57.626178
7898,2018-01-01,-4.323431,55.946095
7899,2002-01-01,-5.22,58.24
7902,1997-01-01,-3.94,56.72
7903,2016-01-01,-5.12,56.22
7904,2013-01-01,-2.71,57.18
7906,2021-01-01,-3.652795,55.23799
7907,1980-01-01,-5.342739,57.626178
7908,2018-01-01,-4.323431,55.946095
7909,2002-01-01,-5.22,58.24
7911,2012-01-01,-2.68,57.61
7914,2013-01-01,-3.18,56.88
7915,2015-01-01,-3.79,57.25
7916,2012-01-01,-2.52,57.03
7919,2013-01-01,-3.32,56.99
7920,2007-01-01,-2.45,57.12
7922,1991-01-01,-3.927145,57.781474
7923,2014-01-01,-2.72,57.17
7924,2018-01-01,-3.55,56.75
7926,2014-01-01,-3.69,57.15
7928,1995-01-01,-4.45,57.32
7929,1935-01-01,-5.558428,57.175284
7931,2014-01-01,-3.85,57.2
7932,2021-01-01,-4.33425,56.125639
7933,2004-01-01,-5.74,57.26
7934,2014-01-01,-2.43,57.11
7937,2018-01-01,-5.46,56.3
7940,2007-01-01,-2.45,57.12
7942,1991-01-01,-3.927145,57.781474
7943,2014-01-01,-2.72,57.17
7944,2018-01-01,-3.55,56.75
7946,2014-01-01,-3.69,57.15
7948,1995-01-01,-4.45,57.32
7949,1935-01-01,-5.558428,57.175284
7950,2007-01-01,-2.45,57.12
7952,1991-01-01,-3.927145,57.781474
7953,2014-01-01,-2.72,57.17
7954,2018-01-01,-3.55,56.75
7956,2014-01-01,-3.69,57.15
7958,1995-01-01,-4.45,57.32
7959,1935-01-01,-5.558428,57.175284
7960,2007-01-01,-2.45,57.12
7962,1991-01-01,-3.927145,57.781474
7963,2014-01-01,-2.72,57.17
7964,2018-01-01,-3.55,56.75
7966,2014-01-01,-3.69,57.15
7968,1995-01-01,-4.45,57.32
7969,1935-01-01,-5.558428,57.175284
7972,1997-01-01,-3.94,56.72
7973,2016-01-01,-5.12,56.22
7974,2013-01-01,-2.71,57.18
7976,2021-01-01,-3.652795,55.23799
7977,1980-01-01,-5.342739,57.626178
7978,2018-01-01,-4.323431,55.946095
7979,2002-01-01,-5.22,58.24
7982,1997-01-01,-3.94,56.72
7983,2016-01-01,-5.12,56.22
7984,2013-01-01,-2.71,57.18
7986,2021-01-01,-3.652795,55.23799
7987,1980-01-01,-5.342739,57.626178
7988,2018-01-01,-4.323431,55.946095
7989,2002-01-01,-5.22,58.24
7992,1997-01-01,-3.94,56.72
7993,2016-01-01,-5.12,56.22
7994,2013-01-01,-2.71,57.18
7996,2021-01-01,-3.652795,55.23799
7997,1980-01-01,-5.342739,57.626178
7998,2018-01-01,-4.323431,55.946095
7999,2002-01-01,-5.22,58.24
8001,2014-01-01,-3.85,57.2
8002,2021-01-01,-4.33425,56.125639
8003,2004-01-01,-5.74,57.26
8004,2014-01-01,-2.43,57.11
8007,2018-01-01,-5.46,56.3
8012,1997-01-01,-3.94,56.72
8013,2016-01-01,-5.12,56.22
8014,2013-01-01,-2.71,57.18
8016,2021-01-01,-3.652795,55.23799
8017,1980-01-01,-5.342739,57.626178
8018,2018-01-01,-4.323431,55.946095
8019,2002-01-01,-5.22,58.24
8021,2014-01-01,-3.85,57.2
8022,2021-01-01,-4.33425,56.125639
8023,2004-01-01,-5.74,57.26
8024,2014-01-01,-2.43,57.11
8027,2018-01-01,-5.46,56.3
8031,2018-01-01,-3.55,56.75
8032,2014-01-01,-3.84,57.11
8033,1993-01-01,-4.731571,57.964384
8034,2014-01-01,-3.82,57.23
8037,2012-01-01,-5.73,56.52
8042,2016-01-01,-4.57,55.04
8043,1994-01-01,-4.26,57.55
8044,1997-01-01,-5.28,58.16
8045,1925-01-01,-5.426637,57.538532
8048,2016-01-01,-2.42,57.03
8049,2006-01-01,-4.18,57.64
8050,2007-01-01,-2.45,57.12
8052,1991-01-01,-3.927145,57.781474
8053,2014-01-01,-2.72,57.17
8054,2018-01-01,-3.55,56.75
8056,2014-01-01,-3.69,57.15
8058,1995-01-01,-4.45,57.32
8059,1935-01-01,-5.558428,57.175284
8062,1997-01-01,-3.94,56.72
8063,2016-01-01,-5.12,56.22
8064,2013-01-01,-2.71,57.18
8066,2021-01-01,-3.652795,55.23799
8067,1980-01-01,-5.342739,57.626178
8068,2018-01-01,-4.323431,55.946095
8069,2002-01-01,-5.22,58.24
8070,2007-01-01,-2.45,57.12
8072,1991-01-01,-3.927145,57.781474
8073,2014-01-01,-2.72,57.17
8074,2018-01-01,-3.55,56.75
8076,2014-01-01,-3.69,57.15
8078,1995-01-01,-4.45,57.32
8079,1935-01-01,-5.558428,57.175284
8082,1997-01-01,-3.94,56.72
8083,2016-01-01,-5.12,56.22
8084,2013-01-01,-2.71,57.18
8086,2021-01-01,-3.652795,55.23799
8087,1980-01-01,-5.342739,57.626178
8088,2018-01-01,-4.323431,55.946095
8089,2002-01-01,-5.22,58.24
8090,2007-01-01,-2.45,57.12
8092,1991-01-01,-3.927145,57.781474
8093,2014-01-01,-2.72,57.17
8094,2018-01-01,-3.55,56.75
8096,2014-01-01,-3.69,57.15
8098,1995-01-01,-4.45,57.32
8099,1935-01-01,-5.558428,57.175284
8100,2007-01-01,-2.45,57.12
8102,1991-01-01,-3.927145,57.781474
8103,2014-01-01,-2.72,57.17
8104,2018-01-01,-3.55,56.75
8106,2014-01-01,-3.69,57.15
